INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('272', '5', '2', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2017', 'Spring');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('415', '1', '2', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2017', 'Spring');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('495', '2', '2', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2017', 'Spring');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('101', '1', '5', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2018', 'Fall');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('201', '5', '1', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2017', 'Spring');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('202', '2', '3', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2018', 'Fall');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('235', '2', '2', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2018', 'Fall');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('255', '4', '5', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2017', 'Spring');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('344', '3', '4', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2017', 'Spring');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('349', '4', '5', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2018', 'Fall');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('400', '4', '1', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2018', 'Fall');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('402', '4', '2', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2018', 'Fall');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('405', '5', '3', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2017', 'Spring');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('441', '5', '5', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2017', 'Spring');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('443', '4', '1', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2018', 'Fall');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('475', '5', '5', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2018', 'Fall');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('481', '2', '4', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2018', 'Fall');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('489', '1', '3', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2018', 'Fall');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('493', '4', '1', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2018', 'Fall');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('301', '4', '5', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2017', 'Spring');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('495', '2', '1', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2017', 'Spring');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('497', '3', '1', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2018', 'Fall');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('304', '3', '2', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2017', 'Spring');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('401', '4', '5', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2017', 'Spring');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('495', '5', '5', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2017', 'Spring');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('497', '1', '3', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2018', 'Fall');
INSERT INTO `ratemyclass`.`Reviews` (`Class_id`, `Difficulty_rating`, `knowledge_gain_rating`, `review`, `Username`, `Review_year`, `Review_semester`) VALUES ('301', '5', '3', 'Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.', 't6', '2018', 'Fall');
